5 49 0.00558194
5 50 0.00485054
5 51 0.00430456
5 52 0.00417004
5 53 0.00392349
5 54 0.00399799
5 55 0.00421552
5 56 0.00341890
5 57 0.00264560
5 58 0.00241434
5 59 0.00225440
5 60 0.00328861
5 61 0.00371506
5 62 0.00349323
5 63 0.00298196
5 64 0.00226347
5 65 0.00268793
6 6 1.00000000
6 7 0.93708634
6 8 0.44280426
6 9 0.29173425
6 10 0.23802402
6 11 0.22446376
6 12 0.17854681
6 13 0.10538559
6 14 0.07273362
6 15 0.06827740
6 16 0.06636028
6 17 0.06312418
6 18 0.06448030
6 19 0.06264820
6 20 0.05619229
6 21 0.05139791
6 22 0.04715850
6 23 0.04623034
6 24 0.05383939
6 25 0.06723217
6 26 0.07252695
6 27 0.06893922
6 28 0.05689655
6 29 0.04324209
6 30 0.03945539
6 31 0.04010354
6 32 0.04386043
6 33 0.03911007
6 34 0.02696123
6 35 0.02204620
6 36 0.01877322
6 37 0.01158191
6 38 0.00790550
6 39 0.00730354
6 40 0.00879933
6 41 0.00974569
6 42 0.00706539
6 43 0.00705803
6 44 0.00806818
6 45 0.00802984
6 46 0.00765468
6 47 0.00705901
6 48 0.00507456
6 49 0.00378018
6 50 0.00426757
6 51 0.00434381
6 52 0.00572016
6 53 0.00423885
6 54 0.00357083
6 55 0.00475418
6 56 0.00423884
6 57 0.00333889
6 58 0.00208875
6 59 0.00194746
6 60 0.00253770
6 61 0.00242451
6 62 0.00238237
6 63 0.00201589
6 64 0.00156343
6 65 0.00219501
7 7 1.00000000
7 8 0.91789338
7 9 0.36648538
7 10 0.23706903
7 11 0.22022408
7 12 0.16625059
7 13 0.09427569
7 14 0.07039529
7 15 0.06832159
7 16 0.06269509
7 17 0.05835581
7 18 0.06553725
7 19 0.06315586
7 20 0.05303023
7 21 0.04901535
7 22 0.04850089
7 23 0.04758178
7 24 0.05211731
7 25 0.06270580
7 26 0.06484616
7 27 0.05909549
7 28 0.04997084
7 29 0.03995544
7 30 0.03643774
7 31 0.04127606
7 32 0.04522953
7 33 0.03979435
7 34 0.02827548
7 35 0.02018483
7 36 0.01492254
7 37 0.00942705
7 38 0.00786137
7 39 0.00636904
7 40 0.00677810
7 41 0.00880692
7 42 0.00708197
7 43 0.00651565
7 44 0.00678731
7 45 0.00659522
7 46 0.00696294
7 47 0.00686103
7 48 0.00608002
7 49 0.00488488
7 50 0.00421956
7 51 0.00397453
7 52 0.00521618
7 53 0.00418211
7 54 0.00348906
7 55 0.00412509
7 56 0.00445530
7 57 0.00383354
7 58 0.00257855
7 59 0.00235672
7 60 0.00153454
7 61 0.00171997
7 62 0.00282583
7 63 0.00259930
7 64 0.00272413
7 65 0.00276058
8 8 1.00000000
8 9 0.88064881
8 10 0.36733375
8 11 0.27012821
8 12 0.20119175
8 13 0.10801927
8 14 0.07008338
8 15 0.07179681
8 16 0.06891954
8 17 0.06424620
8 18 0.07302618
8 19 0.07110021
8 20 0.05577130
8 21 0.05002854
8 22 0.05309922
8 23 0.05058564
8 24 0.04779148
8 25 0.06588502
8 26 0.07680914
8 27 0.06730086
8 28 0.05724009
8 29 0.04390112
8 30 0.03839899
8 31 0.04317997
8 32 0.04801865
8 33 0.04665163
8 34 0.03418416
8 35 0.02077868
8 36 0.01418910
8 37 0.01064183
8 38 0.00967896
8 39 0.00941792
8 40 0.00920229
8 41 0.00872989
8 42 0.00757907
8 43 0.00820195
8 44 0.00740347
8 45 0.00764839
8 46 0.00843663
8 47 0.00713345
8 48 0.00731643
8 49 0.00697193
8 50 0.00492737
8 51 0.00449893
8 52 0.00436379
8 53 0.00365319
8 54 0.00290752
8 55 0.00317707
8 56 0.00400583
8 57 0.00384198
8 58 0.00382712
8 59 0.00271769
8 60 0.00182579
8 61 0.00286342
8 62 0.00283061
8 63 0.00241606
8 64 0.00329010
8 65 0.00313386
9 9 1.00000000
9 10 0.92938404
9 11 0.43542968
9 12 0.24762280
9 13 0.12114549
9 14 0.07268316
9 15 0.07367916
9 16 0.07963837
9 17 0.07246546
9 18 0.07329247
9 19 0.07451207
9 20 0.05915021
9 21 0.05184643
9 22 0.05451422
9 23 0.05244480
9 24 0.05047097
9 25 0.07176495
9 26 0.08528606
9 27 0.07468047
9 28 0.05922858
9 29 0.04344096
9 30 0.04094182
9 31 0.04400858
9 32 0.05063945
9 33 0.05139015
9 34 0.03677467
9 35 0.02334312
9 36 0.01675327
9 37 0.01074005
